,drug_name,drug_type,Smiles
0,Amiloride,Solute_carrier_family_22_member_2-Substrate,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N
1,Bromides,Solute_carrier_family_22_member_2-Substrate,[Br-]
2,Budesonide,Solute_carrier_family_22_member_2-Inhibitor,CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
3,Cimetidine,Solute_carrier_family_22_member_2-Substrate,CNC(NCCSCC1=C(C)NC=N1)=N/C#N
4,Cimetidine,Solute_carrier_family_22_member_2-Inhibitor,CNC(NCCSCC1=C(C)NC=N1)=N/C#N
5,Cisplatin,Solute_carrier_family_22_member_2-Substrate,N[Pt](N)(Cl)Cl
6,Cisplatin,Solute_carrier_family_22_member_2-Inhibitor,N[Pt](N)(Cl)Cl
7,Dexamethasone,Solute_carrier_family_22_member_2-Inducer,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
8,Dinoprostone,Solute_carrier_family_22_member_2-Substrate,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
9,Dopamine,Solute_carrier_family_22_member_2-Substrate,NCCC1=CC(O)=C(O)C=C1
10,Epinephrine,Solute_carrier_family_22_member_2-Substrate,CNC[C@H](O)C1=CC(O)=C(O)C=C1
11,Flurazepam,Solute_carrier_family_22_member_2-Inhibitor,CCN(CC)CCN1C(=O)CN=C(C2=C(F)C=CC=C2)C3=C1C=CC(Cl)=C3
12,Gabapentin,Solute_carrier_family_22_member_2-Substrate,NC[C@@]1(CCCCC1)CC(O)=O
13,Histamine,Solute_carrier_family_22_member_2-Substrate,NCCC1=CNC=N1
14,Metformin,Solute_carrier_family_22_member_2-Substrate,CN(C)C(=N)NC(N)=N
15,Mexiletine,Solute_carrier_family_22_member_2-Inhibitor,C[C@H](N)COC1=C(C)C=CC=C1C
16,Norepinephrine,Solute_carrier_family_22_member_2-Substrate,NC[C@@H](O)C1=CC(O)=C(O)C=C1
17,Oxaliplatin,Solute_carrier_family_22_member_2-Inhibitor,N[C@@H]1CCCC[C@H]1N
18,Pramipexole,Solute_carrier_family_22_member_2-Substrate,CCCN[C@@H]1CCC2=C(C1)SC(N)=N2
19,Propranolol,Solute_carrier_family_22_member_2-Inhibitor,CC(C)NC[C@@H](O)COC1=C2C=CC=CC2=CC=C1
20,Quinidine,Solute_carrier_family_22_member_2-Inhibitor,COC1=CC2=C(C=CN=C2C=C1)[C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C
