,drug_name,drug_type,Smiles
0,Acarbose,2E1-Inducer,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]2CO)O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]4C=C(CO)[C@@H](O)[C@H](O)[C@H]4O
1,Acarbose,2E1-Inhibitor,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]2CO)O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]4C=C(CO)[C@@H](O)[C@H](O)[C@H]4O
2,Acetic Acid,2E1-Substrate,CC(O)=O
3,Ademetionine,2E1-Inhibitor,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=NC3=C(N)N=CN=C23
4,Ademetionine,2E1-Substrate,C[S+](CC[C@H](N)C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=NC3=C(N)N=CN=C23
5,Allopurinol,2E1-Inhibitor,OC1=NC=NC2=C1C=NN2
6,Alosetron,2E1-Inhibitor,CN1C2=C(C(=O)N(CC2)CC3=C(C)N=CN3)C4=C1C=CC=C4
7,Aminophylline,2E1-Substrate,CN1C(=O)N(C)C2=C(NC=N2)C1=O
8,Amitriptyline,2E1-Substrate,CN(C)CCC=C1/C2=C(CCC3=C1C=CC=C3)C=CC=C2
9,Amitriptyline,2E1-Inhibitor,CN(C)CCC=C1/C2=C(CCC3=C1C=CC=C3)C=CC=C2
10,Azelastine,2E1-Inhibitor,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
11,Benzocaine,2E1-Inhibitor,CCOC(=O)C1=CC=C(N)C=C1
12,Benzydamine,2E1-Substrate,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C3=C1C=CC=C3
13,Bifonazole,2E1-Inhibitor,C1=CC=C(C=C1)[C@H](N2C=CN=C2)C3=CC=C(C=C3)C4=CC=CC=C4
14,Bromazepam,2E1-Inhibitor,BrC1=CC2=C(NC(=O)CN=C2C3=CC=CC=N3)C=C1
15,Brompheniramine,2E1-Substrate,CN(C)CC[C@@H](C1=CC=C(Br)C=C1)C2=CC=CC=N2
16,Bupropion,2E1-Substrate,C[C@H](NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
17,Caffeine,2E1-Substrate,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
18,Capsaicin,2E1-Substrate,COC1=C(O)C=CC(CNC(=O)CCCCC=CC(C)C)=C1
19,Carbamide,2E1-Inducer,NC(N)=O
20,Carbinoxamine,2E1-Substrate,CN(C)CCO[C@@H](C1=CC=C(Cl)C=C1)C2=NC=CC=C2
21,Carvedilol,2E1-Substrate,COC1=C(OCCNC[C@@H](O)COC2=CC=CC3=C2C4=CC=CC=C4N3)C=CC=C1
22,Chloroform,2E1-Substrate,ClC(Cl)Cl
23,Chloroxylenol,2E1-Substrate,CC1=CC(O)=CC(C)=C1Cl
24,Chlorpromazine,2E1-Inhibitor,CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2
25,Chlorzoxazone,2E1-Inhibitor,OC1=NC2=C(O1)C=CC(Cl)=C2
26,Chlorzoxazone,2E1-Substrate,OC1=NC2=C(O1)C=CC(Cl)=C2
27,Cimetidine,2E1-Inhibitor,CNC(NCCSCC1=C(C)NC=N1)=N/C#N
28,Ciprofloxacin,2E1-Inducer,OC(=O)C1=CN([C@H]2CC2)C3=CC(N4CCNCC4)=C(F)C=C3C1=O
29,Cisplatin,2E1-Substrate,N[Pt](N)(Cl)Cl
30,Cisplatin,2E1-Inducer,N[Pt](N)(Cl)Cl
31,Citalopram,2E1-Substrate,CN(C)CCC[C@@]1(OCC2=C1C=CC(=C2)C#N)C3=CC=C(F)C=C3
32,Clofibrate,2E1-Inducer,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
33,Clomethiazole,2E1-Inhibitor,CC1=C(CCCl)SC=N1
34,Clomifene,2E1-Inhibitor,CCN(CC)CCOC1=CC=C(C=C1)C(=C(/Cl)C2=CC=CC=C2)C3=CC=CC=C3
