,drug_name,drug_type,Smiles
0,Amfetamine,2A6-Inhibitor,C[C@@H](N)CC1=CC=CC=C1
1,Amlodipine,2A6-Inhibitor,CCOC(=O)C1=C(COCCN)NC(C)=C([C@H]1C2=C(Cl)C=CC=C2)C(=O)OC
2,Amobarbital,2A6-Inducer,CC[C@@]1(CCC(C)C)C(=O)NC(=O)NC1=O
3,Artemisinin,2A6-Substrate,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
4,Artesunate,2A6-Substrate,C[C@H]1CC[C@H]2[C@H](C)[C@H](O[C@H]3O[C@]4(C)CC[C@H]1[C@]23OO4)OC(=O)CCC(O)=O
5,Azelastine,2A6-Inhibitor,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
6,Azithromycin,2A6-Inhibitor,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
7,Buprenorphine,2A6-Inhibitor,CO[C@@]12CC[C@]3(C[C@H]1[C@](C)(O)C(C)(C)C)[C@@H]4CC5=CC=C(O)C6=C5[C@]3(CCN4C[C@@H]7CC7)[C@@H]2O6
8,Bupropion,2A6-Substrate,C[C@H](NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
9,Carbamazepine,2A6-Inducer,NC(=O)N1C2=C(C=CC=C2)C=CC3=C1C=CC=C3
10,Chloroform,2A6-Substrate,ClC(Cl)Cl
11,Chloroxylenol,2A6-Substrate,CC1=CC(O)=CC(C)=C1Cl
12,Chlorzoxazone,2A6-Substrate,OC1=NC2=C(O1)C=CC(Cl)=C2
13,Cinnarizin,2A6-Substrate,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
