,drug_name,drug_type,Smiles
0,Androstanolone,Solute_carrier_family_22_member_8-Inducer,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O
1,Angiotensinamide,Solute_carrier_family_22_member_8-Inhibitor,CC(C)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N3CCC[C@@H]3C(=O)N[C@@H](CC4=CC=CC=C4)C(O)=O
2,Benzylpenicillin,Solute_carrier_family_22_member_8-Substrate,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O
3,Benzylpenicillin,Solute_carrier_family_22_member_8-Inhibitor,CC1(C)S[C@@H]2[C@H](NC(=O)CC3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O
4,Cefazolin,Solute_carrier_family_22_member_8-Substrate,CC1=NN=C(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN4C=NN=N4)C3=O)C(O)=O)S1
5,Cefotiam,Solute_carrier_family_22_member_8-Substrate,CN(C)CCN1N=NN=C1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CC4=CSC(N)=N4)C3=O)C(O)=O
6,Celecoxib,Solute_carrier_family_22_member_8-Inhibitor,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(N)(=O)=O)C(F)(F)F
7,Chlorothiazide,Solute_carrier_family_22_member_8-Substrate,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=CNS2(=O)=O
8,Cidofovir,Solute_carrier_family_22_member_8-Substrate,NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1
9,Ciprofloxacin,Solute_carrier_family_22_member_8-Inhibitor,OC(=O)C1=CN([C@H]2CC2)C3=CC(N4CCNCC4)=C(F)C=C3C1=O
10,Ciprofloxacin,Solute_carrier_family_22_member_8-Substrate,OC(=O)C1=CN([C@H]2CC2)C3=CC(N4CCNCC4)=C(F)C=C3C1=O
11,Estrone,Solute_carrier_family_22_member_8-Substrate,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O
12,Etoricoxib,Solute_carrier_family_22_member_8-Inhibitor,CC1=NC=C(C=C1)C2=C(C=C(Cl)C=N2)C3=CC=C(C=C3)S(C)(=O)=O
13,Famotidine,Solute_carrier_family_22_member_8-Substrate,NC(N)=NC1=NC(CSCCC(N)=N/S(N)(=O)=O)=CS1
14,Fluvastatin,Solute_carrier_family_22_member_8-Inhibitor,CC(C)N1C2=C(C=CC=C2)C(C3=CC=C(F)C=C3)=C1C=C[C@H](O)C[C@H](O)CC(O)=O
15,Furosemide,Solute_carrier_family_22_member_8-Inhibitor,NS(=O)(=O)C1=CC(C(O)=O)=C(NCC2=CC=CO2)C=C1Cl
16,Gatifloxacin,Solute_carrier_family_22_member_8-Inhibitor,COC1=C(N2CCN[C@@H](C)C2)C(F)=CC3=C1N(C=C(C(O)=O)C3=O)[C@H]4CC4
17,Glutathione,Solute_carrier_family_22_member_8-Substrate,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O
18,Hydrocortisone,Solute_carrier_family_22_member_8-Substrate,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23
19,Ibuprofen,Solute_carrier_family_22_member_8-Inhibitor,CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O
20,Mercaptopurine,Solute_carrier_family_22_member_8-Substrate,S=C1NC=NC2=C1NC=N2
21,Methotrexate,Solute_carrier_family_22_member_8-Substrate,CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O
22,Phenolsulfonphthalein,Solute_carrier_family_22_member_8-Substrate,OC1=CC=C(C=C1)[C@@]2(OS(=O)(=O)C3=C2C=CC=C3)C4=CC=C(O)C=C4
23,Prasterone,Solute_carrier_family_22_member_8-Substrate,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
24,Pravastatin,Solute_carrier_family_22_member_8-Substrate,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12
25,Probenecid,Solute_carrier_family_22_member_8-Inhibitor,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
26,Ranitidine,Solute_carrier_family_22_member_8-Substrate,CNC(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O
27,Rofecoxib,Solute_carrier_family_22_member_8-Inhibitor,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
28,Rosuvastatin,Solute_carrier_family_22_member_8-Substrate,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1C=C[C@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O
29,Simvastatin,Solute_carrier_family_22_member_8-Inhibitor,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
30,Sulfasalazine,Solute_carrier_family_22_member_8-Inhibitor,OC(=O)C1=C(O)C=CC(=C1)N=NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=N3
31,Torasemide,Solute_carrier_family_22_member_8-Inhibitor,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC(C)=CC=C2)C=CN=C1
32,Tryptophan,Solute_carrier_family_22_member_8-Substrate,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O
33,Valdecoxib,Solute_carrier_family_22_member_8-Inhibitor,CC1=C(C2=CC=C(C=C2)S(N)(=O)=O)C(=NO1)C3=CC=CC=C3
