,drug_name,drug_type,Smiles
0,Acebutolol,2D6-Inhibitor,CCCC(=O)NC1=CC(C(C)=O)=C(OC[C@@H](O)CNC(C)C)C=C1
1,Acetylcholin,2D6-Substrate,CC(=O)OCC[N+](C)(C)C
2,Ajmaline,2D6-Inhibitor,CCC1C(O)N2C3CC1C4C(O)C5(CC24)C3N(C)C6=C5C=CC=C6
3,Ajmaline,2D6-Substrate,CCC1C(O)N2C3CC1C4C(O)C5(CC24)C3N(C)C6=C5C=CC=C6
4,Almotriptan,2D6-Substrate,CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N3CCCC3)C=C2
5,Alprenolol,2D6-Substrate,CC(C)NC[C@H](O)COC1=CC=CC=C1CC=C
6,Amfetamine,2D6-Inhibitor,C[C@@H](N)CC1=CC=CC=C1
7,Amfetamine,2D6-Substrate,C[C@@H](N)CC1=CC=CC=C1
8,Aminobutyric Acid,2D6-Substrate,NCCCC(O)=O
9,Aminophenazone,2D6-Substrate,CN(C)C1=C(C)N(C)N(C2=CC=CC=C2)C1=O
10,Amiodarone,2D6-Inhibitor,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=CC=CC=C3O1
11,Amiodarone,2D6-Substrate,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=CC=CC=C3O1
12,Amitriptyline,2D6-Substrate,CN(C)CCC=C1/C2=C(CCC3=C1C=CC=C3)C=CC=C2
13,Amitriptyline,2D6-Inhibitor,CN(C)CCC=C1/C2=C(CCC3=C1C=CC=C3)C=CC=C2
14,Amlodipine,2D6-Inhibitor,CCOC(=O)C1=C(COCCN)NC(C)=C([C@H]1C2=C(Cl)C=CC=C2)C(=O)OC
15,Amodiaquine,2D6-Inhibitor,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1
16,Amprenavir,2D6-Substrate,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)S(=O)(=O)C3=CC=C(N)C=C3
17,Amsacrine,2D6-Substrate,COC1=C(NC2=C3C=CC=CC3=NC4=CC=CC=C24)C=CC(NS(C)(=O)=O)=C1
18,Aprindine,2D6-Substrate,CCN(CC)CCCN([C@H]1CC2=CC=CC=C2C1)C3=CC=CC=C3
19,Aripiprazole,2D6-Substrate,ClC1=C(Cl)C(=CC=C1)N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2
20,Aripiprazole,2D6-Inhibitor,ClC1=C(Cl)C(=CC=C1)N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2
21,Aripiprazole,2D6-Inducer,ClC1=C(Cl)C(=CC=C1)N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2
22,Artemether,2D6-Substrate,CO[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
23,Astemizole,2D6-Substrate,COC1=CC=C(CCN2CC[C@@H](CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(F)C=C5)C=C1
24,Atomoxetine,2D6-Inhibitor,CNCC[C@@H](OC1=CC=CC=C1C)C2=CC=CC=C2
25,Atomoxetine,2D6-Substrate,CNCC[C@@H](OC1=CC=CC=C1C)C2=CC=CC=C2
26,Azelastine,2D6-Inhibitor,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
27,Azelastine,2D6-Substrate,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
28,Barnidipine,2D6-Inhibitor,COC(=O)C1=C(C)NC(C)=C([C@@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)O[C@H]3CCN(C3)CC4=CC=CC=C4
29,Befunolol,2D6-Substrate,CC(C)NC[C@@H](O)COC1=CC=CC2=C1OC(=C2)C(C)=O
