,drug_name,drug_type,Smiles
0,Ciprofibrate,4A11-Inducer,CC(C)(OC1=CC=C(C=C1)[C@H]2CC2(Cl)Cl)C(O)=O
1,Clofibrate,4A11-Substrate,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
2,Clofibrate,4A11-Inducer,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
3,Dexamethasone,4A11-Inducer,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
4,Estrone,4A11-Substrate,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O
5,Ethanol,4A11-Inducer,CCO
6,Lansoprazole,4A11-Inducer,CC1=C(CS(=O)C2=NC3=C(N2)C=CC=C3)N=CC=C1OCC(F)(F)F
7,"Mercury, Metallic",4A11-Inhibitor,[Hg]
8,Phenobarbital,4A11-Inducer,CC[C@@]1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
9,Rifampicin,4A11-Inducer,CO[C@H]1C=CO[C@@]2(C)OC3=C(C2=O)C4=C(O)C(C=NN5CCN(C)CC5)=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C4C(O)=C3C
10,Valproic Acid,4A11-Inducer,CCCC(CCC)C(O)=O
