,drug_name,drug_type,Smiles
0,Acetylsalicylic Acid,2C19-Inducer,CC(=O)OC1=C(C=CC=C1)C(O)=O
1,Adinazolam,2C19-Substrate,CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C4=C(C=CC(Cl)=C4)N12
2,Aminogluthetimide,2C19-Inducer,CC[C@]1(CCC(=O)NC1=O)C2=CC=C(N)C=C2
3,Aminophenazone,2C19-Inhibitor,CN(C)C1=C(C)N(C)N(C2=CC=CC=C2)C1=O
4,Aminophenazone,2C19-Substrate,CN(C)C1=C(C)N(C)N(C2=CC=CC=C2)C1=O
5,Amiodarone,2C19-Substrate,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=CC=CC=C3O1
6,Amitriptyline,2C19-Inhibitor,CN(C)CCC=C1/C2=C(CCC3=C1C=CC=C3)C=CC=C2
7,Amitriptyline,2C19-Substrate,CN(C)CCC=C1/C2=C(CCC3=C1C=CC=C3)C=CC=C2
8,Amoxicillin,2C19-Substrate,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=C(O)C=C3)C(=O)N2[C@H]1C(O)=O
9,Amprenavir,2C19-Inhibitor,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)S(=O)(=O)C3=CC=C(N)C=C3
10,Aprepitant,2C19-Inhibitor,C[C@@H](O[C@@H]1OCCN(CC2=NC(=O)NN2)[C@@H]1C3=CC=C(F)C=C3)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
11,Aprepitant,2C19-Substrate,C[C@@H](O[C@@H]1OCCN(CC2=NC(=O)NN2)[C@@H]1C3=CC=C(F)C=C3)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
12,Artemether,2C19-Substrate,CO[C@@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
13,Artemisinin,2C19-Inducer,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
14,Atomoxetine,2C19-Substrate,CNCC[C@@H](OC1=CC=CC=C1C)C2=CC=CC=C2
15,Azelastine,2C19-Substrate,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
16,Azelastine,2C19-Inhibitor,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
17,Barnidipine,2C19-Inhibitor,COC(=O)C1=C(C)NC(C)=C([C@@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)O[C@H]3CCN(C3)CC4=CC=CC=C4
18,Benidipine,2C19-Inhibitor,COC(=O)C1=C(C)NC(C)=C([C@H]1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)O[C@@H]3CCCN(C3)CC4=CC=CC=C4
19,Benzatropine,2C19-Substrate,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4
20,Benzethonium,2C19-Substrate,CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1
21,Benzydamine,2C19-Substrate,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C3=C1C=CC=C3
22,Bicalutamide,2C19-Inhibitor,C[C@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F
