,drug_name,drug_type,Smiles
0,Bupropion,ATP_binding_cassette_sub_family_G_member_2-Substrate,C[C@H](NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
1,Ciclosporin,ATP_binding_cassette_sub_family_G_member_2-Inhibitor,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)CC=CC)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)CN(C)C1=O)C(C)C
2,Cimetidine,ATP_binding_cassette_sub_family_G_member_2-Substrate,CNC(NCCSCC1=C(C)NC=N1)=N/C#N
3,Ciprofloxacin,ATP_binding_cassette_sub_family_G_member_2-Substrate,OC(=O)C1=CN([C@H]2CC2)C3=CC(N4CCNCC4)=C(F)C=C3C1=O
4,Cladribine,ATP_binding_cassette_sub_family_G_member_2-Substrate,NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(Cl)=N1
5,Daunorubicin,ATP_binding_cassette_sub_family_G_member_2-Substrate,COC1=C2C(=O)C3=C(O)C4=C(C[C@](O)(C[C@@H]4O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C(C)=O)C(O)=C3C(=O)C2=CC=C1
6,Dexamethasone,ATP_binding_cassette_sub_family_G_member_2-Inducer,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
7,Diclofenac,ATP_binding_cassette_sub_family_G_member_2-Substrate,OC(=O)CC1=CC=CC=C1NC2=C(Cl)C=CC=C2Cl
8,Dipyridamole,ATP_binding_cassette_sub_family_G_member_2-Inhibitor,OCCN(CCO)C1=NC2=C(N=C(N=C2N3CCCCC3)N(CCO)CCO)C(=N1)N4CCCCC4
9,Dipyridamole,ATP_binding_cassette_sub_family_G_member_2-Substrate,OCCN(CCO)C1=NC2=C(N=C(N=C2N3CCCCC3)N(CCO)CCO)C(=N1)N4CCCCC4
