,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
0,CHEMBL198291,CHEMBL865876,337223,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,30617,100146,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(oc2c1)C(c3ccc(F)cc3)n4cncn4
1,CHEMBL379019,CHEMBL865876,337325,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,30617,100146,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)C(c2oc3cc(OC)ccc3c2)n4cncn4
2,CHEMBL382902,CHEMBL865876,337146,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,30617,100146,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(oc2c1)C(c3ccc(Cl)cc3)n4cncn4
3,CHEMBL382500,CHEMBL865876,337121,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,30617,100146,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)C(c2oc3cc(OC)ccc3c2)n4ccnc4
4,CHEMBL202020,CHEMBL865876,337477,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,30617,100146,PROTEIN,SINGLE PROTEIN,9,COc1ccc(cc1)C(O)(c2oc3cc(OC)ccc3c2)c4cccnc4
5,CHEMBL372999,CHEMBL865876,337099,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,30617,100146,PROTEIN,SINGLE PROTEIN,9,COc1ccc2cc(oc2c1)C(O)(c3ccc(F)cc3)c4cccnc4
6,CHEMBL208154,CHEMBL853200,346148,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,20.0,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3)N(C)C
7,CHEMBL208443,CHEMBL853200,346914,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,1.3,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,CC[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3)N(C)C
8,CHEMBL382574,CHEMBL853200,346985,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,26.0,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,CN(C)C(C)(C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3
9,CHEMBL204684,CHEMBL853200,346978,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,403.0,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,CN(C)C[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3
10,CHEMBL205862,CHEMBL853200,346977,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,1.4,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC3(CCCC3)C(=O)O)ccc2c1)n4ccnc4
11,CHEMBL207304,CHEMBL853200,346175,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,1.6,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(CCCC3)C(=O)O)ccc2c1)n4ccnc4
12,CHEMBL207942,CHEMBL853200,346168,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,4.2,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(CCCC3)C(=O)O)ccc2c1)n4ccnc4
13,CHEMBL210569,CHEMBL853200,346167,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,583.0,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3)N4CCCC4
14,CHEMBL208158,CHEMBL853200,346875,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,34.0,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3)N4CCOCC4
15,CHEMBL205280,CHEMBL853200,346869,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,60.0,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,CCCCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3
16,CHEMBL207411,CHEMBL853200,346028,Cytochrome P450 26A1,Homo sapiens,Homo sapiens,D,=,125.0,nM,IC50,,31154,100146,PROTEIN,SINGLE PROTEIN,9,C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n3ccnc3)N(C)C4CCCCC4
