,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
0,CHEMBL276140,CHEMBL664321,14101,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,15851,12912,PROTEIN,SINGLE PROTEIN,9,CSc1cc2CCN(C(=O)Nc3cccnc3)c2cc1C(F)(F)F
1,CHEMBL14563,CHEMBL664321,14131,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,15851,12912,PROTEIN,SINGLE PROTEIN,9,Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2cc1Cl
2,CHEMBL14460,CHEMBL664321,14132,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,15851,12912,PROTEIN,SINGLE PROTEIN,9,Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2cc1C(F)(F)F
3,CHEMBL14276,CHEMBL664321,14075,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,15851,12912,PROTEIN,SINGLE PROTEIN,9,COc1cc2CCN(C(=O)Nc3cc(F)cc(c3)c4cccnc4)c2cc1C(F)(F)F
4,CHEMBL112532,CHEMBL664322,186320,Cytochrome P450 2C19,,Homo sapiens,D,=,7.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)n2ccnc2
5,CHEMBL151646,CHEMBL664322,251741,Cytochrome P450 2C19,,Homo sapiens,D,=,8440.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2cccnc2
6,CHEMBL422858,CHEMBL664322,251172,Cytochrome P450 2C19,,Homo sapiens,D,=,6070.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2onc(C)c2
7,CHEMBL434317,CHEMBL664322,251478,Cytochrome P450 2C19,,Homo sapiens,D,=,3100.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2[nH]ncc2C
8,CHEMBL150681,CHEMBL664322,250640,Cytochrome P450 2C19,,Homo sapiens,D,=,5510.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2oncc2
9,CHEMBL151449,CHEMBL664322,251742,Cytochrome P450 2C19,,Homo sapiens,D,=,1630.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1cccc(c1)c2oncc2
10,CHEMBL345544,CHEMBL664322,251563,Cytochrome P450 2C19,,Homo sapiens,D,=,68.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)n2cncn2
11,CHEMBL359116,CHEMBL664322,251955,Cytochrome P450 2C19,,Homo sapiens,D,=,6080.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2cc[nH]c2
12,CHEMBL347303,CHEMBL664322,251141,Cytochrome P450 2C19,,Homo sapiens,D,=,23500.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2cc[n+](C)[nH]2
13,CHEMBL151280,CHEMBL664322,251252,Cytochrome P450 2C19,,Homo sapiens,D,<,46.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2ccncc2
14,CHEMBL150799,CHEMBL664322,251744,Cytochrome P450 2C19,,Homo sapiens,D,=,14200.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccccc1c2oncc2
15,CHEMBL358214,CHEMBL664322,251526,Cytochrome P450 2C19,,Homo sapiens,D,=,770.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)n2ccnc2C
16,CHEMBL151037,CHEMBL664322,251142,Cytochrome P450 2C19,,Homo sapiens,D,=,1970.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2ccnn2C
17,CHEMBL348263,CHEMBL664322,251529,Cytochrome P450 2C19,,Homo sapiens,D,=,270.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(N\C=N/O)cc1
18,CHEMBL150146,CHEMBL664322,251654,Cytochrome P450 2C19,,Homo sapiens,D,=,7860.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2cnccn2
19,CHEMBL151354,CHEMBL664322,250610,Cytochrome P450 2C19,,Homo sapiens,D,<,46.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2ccns2
20,CHEMBL358216,CHEMBL664322,251193,Cytochrome P450 2C19,,Homo sapiens,D,<,46.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2ocnc2
21,CHEMBL433737,CHEMBL664322,250611,Cytochrome P450 2C19,,Homo sapiens,D,=,3680.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2ccon2
22,CHEMBL150278,CHEMBL664322,251954,Cytochrome P450 2C19,,Homo sapiens,D,=,316.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2nn[nH]n2
23,CHEMBL151974,CHEMBL664322,251956,Cytochrome P450 2C19,,Homo sapiens,D,>,46.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2ccncn2
24,CHEMBL149750,CHEMBL664322,251875,Cytochrome P450 2C19,,Homo sapiens,D,=,3160.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2cc[nH]n2
25,CHEMBL358880,CHEMBL664322,251508,Cytochrome P450 2C19,,Homo sapiens,D,<,46.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)n2cncc2C
26,CHEMBL267865,CHEMBL664322,186431,Cytochrome P450 2C19,,Homo sapiens,D,=,272.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCc1ccc(\N=C\NO)c(C)c1
27,CHEMBL356594,CHEMBL664322,251511,Cytochrome P450 2C19,,Homo sapiens,D,=,16000.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2cc(C)[nH]n2
28,CHEMBL150653,CHEMBL664322,251446,Cytochrome P450 2C19,,Homo sapiens,D,=,3570.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2ccccn2
29,CHEMBL151170,CHEMBL664322,251251,Cytochrome P450 2C19,,Homo sapiens,D,>,46.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2c[nH]cn2
30,CHEMBL150999,CHEMBL664322,251215,Cytochrome P450 2C19,,Homo sapiens,D,=,18700.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2ncc[nH]2
31,CHEMBL151038,CHEMBL664322,251143,Cytochrome P450 2C19,,Homo sapiens,D,=,480.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)c2oncc2C
32,CHEMBL151207,CHEMBL664322,251080,Cytochrome P450 2C19,,Homo sapiens,D,=,360.0,nM,IC50,,17322,12912,PROTEIN,SINGLE PROTEIN,9,CCCCOc1ccc(cc1)n2cnc(C)c2
33,CHEMBL273921,CHEMBL660381,6149,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,6166,12912,PROTEIN,SINGLE PROTEIN,9,Oc1nc2cc(F)ccc2n1C3CCN(CCN4CCCc5ccccc5C4=O)CC3
34,CHEMBL262968,CHEMBL660382,185983,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,<,46.0,nM,IC50,,6531,12912,PROTEIN,SINGLE PROTEIN,9,C(COc1ccc(cc1)n2ccnc2)Cc3cccnc3
35,CHEMBL114555,CHEMBL660382,186402,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,=,469.0,nM,IC50,,6531,12912,PROTEIN,SINGLE PROTEIN,9,CCOC(=O)N1CCN(CCOc2ccc(cc2)n3ccnc3)CC1
36,CHEMBL113018,CHEMBL660382,185949,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,=,91.0,nM,IC50,,6531,12912,PROTEIN,SINGLE PROTEIN,9,C(CN1CCOCC1)Oc2ccc(cc2)n3ccnc3
37,CHEMBL325429,CHEMBL660382,185915,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,=,2960.0,nM,IC50,,6531,12912,PROTEIN,SINGLE PROTEIN,9,CN(C)CCOc1ccc(cc1)n2ccnc2
38,CHEMBL113227,CHEMBL660382,185953,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,<,46.0,nM,IC50,,6531,12912,PROTEIN,SINGLE PROTEIN,9,C(COc1ccc(cc1)n2ccnc2)Cc3ccncc3
39,CHEMBL114297,CHEMBL660382,186430,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,=,9700.0,nM,IC50,,6531,12912,PROTEIN,SINGLE PROTEIN,9,CN(C)CCCOc1ccc(cc1)n2ccnc2
40,CHEMBL115876,CHEMBL660382,185908,Cytochrome P450 2C19,Homo sapiens,Homo sapiens,D,<,46.0,nM,IC50,,6531,12912,PROTEIN,SINGLE PROTEIN,9,C(COc1ccc(cc1)n2ccnc2)Cc3ccccn3
