,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
0,CHEMBL63297,CHEMBL645583,103358,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,190.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
1,CHEMBL65328,CHEMBL645583,102736,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,590.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
2,CHEMBL488,CHEMBL645583,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,18500.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
3,CHEMBL291646,CHEMBL645583,102092,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,200.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
4,CHEMBL304788,CHEMBL645583,103393,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,880.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(C(C2Cc3ccccc3O2)n4cncn4)c(Cl)c1
5,CHEMBL294360,CHEMBL645583,102680,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,2170.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
6,CHEMBL65549,CHEMBL645583,102676,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,52020.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(C(C2Cc3ccccc3O2)n4cnnn4)c(Cl)c1
7,CHEMBL294357,CHEMBL645583,102681,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3000.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
8,CHEMBL9298,CHEMBL645584,4920,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,200.0,nM,IC50,,3075,65,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C2CCCc3cncn23
9,CHEMBL9165,CHEMBL645584,4973,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,200.0,nM,IC50,,3075,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C2Cn3cccc3C(=O)/C/2=C\c4ccncc4
10,CHEMBL9179,CHEMBL645584,4987,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,800.0,nM,IC50,,3075,65,PROTEIN,SINGLE PROTEIN,9,O=C1\C(=C/c2ccncc2)\C(c3ccccc3)c4ccccc14
11,CHEMBL1096024,CHEMBL645584,626563,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3500.0,nM,IC50,,3075,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)C(=C(N)c2c1)CC3=CCNC=C3
12,CHEMBL422610,CHEMBL645585,217354,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,950.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4c5c(nn4C\C=C\c6ccccc6)C(=O)CCC35C)C1CCC2=O
13,CHEMBL129883,CHEMBL645585,217998,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,490.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4c5c(nn4Cc6ccc(cc6)[N+](=O)[O-])C(=O)CCC35C)C1CCC2=O
14,CHEMBL132530,CHEMBL645585,217341,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,370.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@]34C)[C@@H]1CCC2=O
15,CHEMBL336383,CHEMBL645585,217963,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,658.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4nn(Cc5ccc(cc5)[N+](=O)[O-])c6C(=O)CCC3(C)c46)C1CCC2=O
16,CHEMBL133240,CHEMBL645585,217351,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,342.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4nn(Cc5ccccc5)c6C(=O)CCC3(C)c46)C1CCC2=O
17,CHEMBL132563,CHEMBL645585,217331,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,236.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4n[nH]c5C(=O)CCC3(C)c45)C1CCC2=O
18,CHEMBL130546,CHEMBL645585,217332,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,245.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4c5c(nn4Cc6ccccc6)C(=O)CCC35C)C1CCC2=O
19,CHEMBL131414,CHEMBL645586,217962,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,800.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4nn(C\C=C\c5ccccc5)c6C(=O)CCC3(C)c46)C1CCC2=O
20,CHEMBL70901,CHEMBL875011,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,4600.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
21,CHEMBL2051951,CHEMBL875011,1352909,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,19000.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,CC[C@@]1(CCC(=O)NC1=O)c2ccc(N)cc2
22,CHEMBL305483,CHEMBL875011,111017,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1200.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCC3
23,CHEMBL1394757,CHEMBL875011,818641,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,370000.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,CC[C@]1(CCC(=O)NC1=O)c2ccc(N)cc2
24,CHEMBL488,CHEMBL875011,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,37000.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
25,CHEMBL70901,CHEMBL875011,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,300.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
26,CHEMBL70901,CHEMBL875011,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,150.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
27,CHEMBL488,CHEMBL645587,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1900.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
28,CHEMBL281947,CHEMBL645587,35102,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C23CC2C(=O)N(CC4CCCCC4)C3=O
29,CHEMBL281947,CHEMBL645587,35102,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,150.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C23CC2C(=O)N(CC4CCCCC4)C3=O
30,CHEMBL27767,CHEMBL645587,35749,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,777000.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)[C@]23C[C@H]2C(=O)NC3=O
31,CHEMBL9687,CHEMBL649354,6406,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,8000.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)CC(Oc2c1)c3ccccc3
32,CHEMBL95109,CHEMBL649354,158343,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,91.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(CC(Oc2c1)c3ccccc3)n4ccnc4
33,CHEMBL488,CHEMBL649354,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,5200.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
34,CHEMBL97542,CHEMBL649354,157738,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3800.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2C(=O)CC(Oc2c1)c3ccccc3
35,CHEMBL95919,CHEMBL649354,158366,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,41.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2C(CC(Oc2c1)c3ccccc3)n4ccnc4
36,CHEMBL63297,CHEMBL649355,103358,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,98.8,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
37,CHEMBL63136,CHEMBL649355,102803,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,14.4,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc2OC(Cc2c1)C(c3ccccc3)n4cnnn4
38,CHEMBL303749,CHEMBL649355,102726,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,67.2,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
39,CHEMBL65328,CHEMBL649355,102736,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,96.8,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
40,CHEMBL488,CHEMBL649355,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,32.5,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
41,CHEMBL291646,CHEMBL649355,102092,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,98.6,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
42,CHEMBL304788,CHEMBL649355,103393,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,97.7,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(C(C2Cc3ccccc3O2)n4cncn4)c(Cl)c1
43,CHEMBL294360,CHEMBL649355,102680,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,92.6,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
44,CHEMBL63612,CHEMBL649355,102684,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,35.0,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,C1C(Oc2ccccc12)C(c3ccccc3)n4cnnn4
