,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
0,180287,CHEMBL416,CHEMBL1743536,1063,Homo sapiens,Homo sapiens,D,,,,mechanism based inhibition,Cytochrome P450 mechanistic inhibitor: PMID 15579482,56168,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
1,180288,CHEMBL550,CHEMBL3532208,14406,Homo sapiens,Homo sapiens,D,=,1400.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
2,180289,CHEMBL3,CHEMBL3532208,115,Homo sapiens,Homo sapiens,D,=,72000.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
3,180290,CHEMBL6640,CHEMBL3532208,442,Homo sapiens,Homo sapiens,D,=,16000.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
4,180291,CHEMBL1179,CHEMBL3532208,193460,Homo sapiens,Homo sapiens,D,=,6500.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
5,180292,CHEMBL416,CHEMBL3532210,1063,Homo sapiens,Homo sapiens,D,=,40.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
6,180293,CHEMBL1522291,CHEMBL3532210,946175,Homo sapiens,Homo sapiens,D,=,5600.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
7,180294,CHEMBL3526658,CHEMBL3532210,1924357,Homo sapiens,Homo sapiens,D,=,54000.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
8,180295,CHEMBL3188333,CHEMBL3532210,1677624,Homo sapiens,Homo sapiens,D,=,17000.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
9,180296,CHEMBL151649,CHEMBL3532210,251346,Homo sapiens,Homo sapiens,D,=,3800.0,nM,Ki,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
10,180297,CHEMBL550,CHEMBL3535230,14406,Homo sapiens,Homo sapiens,D,=,3000.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
11,180298,CHEMBL6640,CHEMBL3535230,442,Homo sapiens,Homo sapiens,D,=,5200.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
12,180299,CHEMBL1179,CHEMBL3535230,193460,Homo sapiens,Homo sapiens,D,=,2300.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
13,180300,CHEMBL416,CHEMBL3535231,1063,Homo sapiens,Homo sapiens,D,=,1600.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
14,180301,CHEMBL3,CHEMBL3535231,115,Homo sapiens,Homo sapiens,D,=,54000.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
15,180302,CHEMBL1522291,CHEMBL3535231,946175,Homo sapiens,Homo sapiens,D,=,8200.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
16,180303,CHEMBL151649,CHEMBL3535231,251346,Homo sapiens,Homo sapiens,D,=,430.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
17,180304,CHEMBL3188333,CHEMBL3535231,1677624,Homo sapiens,Homo sapiens,D,=,650.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
18,180305,CHEMBL3526658,CHEMBL3535231,1924357,Homo sapiens,Homo sapiens,D,=,580.0,nM,Kd,,91899,109702,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A13
