,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
0,175923,CHEMBL180524,CHEMBL839581,299649,Homo sapiens,Homo sapiens,D,=,5600.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
1,175924,CHEMBL360068,CHEMBL839581,299667,Homo sapiens,Homo sapiens,D,=,35200.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
2,175925,CHEMBL360541,CHEMBL839581,299668,Homo sapiens,Homo sapiens,D,=,90.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
3,175926,CHEMBL149808,CHEMBL839581,249467,Homo sapiens,Homo sapiens,D,=,890.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
4,175927,CHEMBL180270,CHEMBL839581,299669,Homo sapiens,Homo sapiens,D,=,22700.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
5,175928,CHEMBL178946,CHEMBL839581,299695,Homo sapiens,Homo sapiens,D,=,1400.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
6,175929,CHEMBL179962,CHEMBL839581,299696,Homo sapiens,Homo sapiens,D,=,11000.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
7,175930,CHEMBL362062,CHEMBL839581,299724,Homo sapiens,Homo sapiens,D,=,170.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
8,175931,CHEMBL179529,CHEMBL839581,299725,Homo sapiens,Homo sapiens,D,=,590.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
9,175932,CHEMBL360999,CHEMBL839581,299737,Homo sapiens,Homo sapiens,D,=,130.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
10,175933,CHEMBL361364,CHEMBL839581,299558,Homo sapiens,Homo sapiens,D,=,520.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
11,175934,CHEMBL178780,CHEMBL839581,299559,Homo sapiens,Homo sapiens,D,=,230.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
12,175935,CHEMBL178781,CHEMBL839581,299560,Homo sapiens,Homo sapiens,D,=,170.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
13,175936,CHEMBL368883,CHEMBL839581,299573,Homo sapiens,Homo sapiens,D,=,250.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
14,175937,CHEMBL3,CHEMBL839581,115,Homo sapiens,Homo sapiens,D,=,4400.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
15,175938,CHEMBL179618,CHEMBL839581,299716,Homo sapiens,Homo sapiens,D,=,1200.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
16,175939,CHEMBL368434,CHEMBL839581,299717,Homo sapiens,Homo sapiens,D,=,3200.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
17,175940,CHEMBL179669,CHEMBL839581,299718,Homo sapiens,Homo sapiens,D,=,100.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
18,175941,CHEMBL179621,CHEMBL839581,299728,Homo sapiens,Homo sapiens,D,=,210.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
19,175942,CHEMBL359672,CHEMBL839581,299749,Homo sapiens,Homo sapiens,D,>=,67000.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
20,175943,CHEMBL178196,CHEMBL839581,299750,Homo sapiens,Homo sapiens,D,=,1500.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
21,175944,CHEMBL179398,CHEMBL839581,299577,Homo sapiens,Homo sapiens,D,=,790.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
22,175945,CHEMBL362702,CHEMBL839581,299620,Homo sapiens,Homo sapiens,D,=,1400.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
23,175946,CHEMBL179610,CHEMBL839581,299429,Homo sapiens,Homo sapiens,D,=,19700.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
24,175947,CHEMBL361153,CHEMBL839581,299430,Homo sapiens,Homo sapiens,D,=,220.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
25,175948,CHEMBL179005,CHEMBL839581,299438,Homo sapiens,Homo sapiens,D,=,970.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
26,175949,CHEMBL179544,CHEMBL839581,299439,Homo sapiens,Homo sapiens,D,=,9700.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
27,175950,CHEMBL178527,CHEMBL839581,299459,Homo sapiens,Homo sapiens,D,=,4500.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
28,175951,CHEMBL179704,CHEMBL839581,299460,Homo sapiens,Homo sapiens,D,=,250.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
29,175952,CHEMBL425519,CHEMBL839581,299461,Homo sapiens,Homo sapiens,D,=,2600.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
30,175953,CHEMBL179628,CHEMBL839581,299475,Homo sapiens,Homo sapiens,D,=,6600.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
31,175954,CHEMBL178708,CHEMBL839581,299476,Homo sapiens,Homo sapiens,D,>=,67000.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
32,175955,CHEMBL178348,CHEMBL839581,299483,Homo sapiens,Homo sapiens,D,=,7700.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
33,175956,CHEMBL179200,CHEMBL839581,299496,Homo sapiens,Homo sapiens,D,=,43700.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
34,175957,CHEMBL359736,CHEMBL839581,299497,Homo sapiens,Homo sapiens,D,=,5100.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
35,175958,CHEMBL179589,CHEMBL839581,299498,Homo sapiens,Homo sapiens,D,=,2700.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
36,175959,CHEMBL368048,CHEMBL839581,299515,Homo sapiens,Homo sapiens,D,=,9800.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
37,175960,CHEMBL178878,CHEMBL839581,299521,Homo sapiens,Homo sapiens,D,=,1800.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
38,175961,CHEMBL179762,CHEMBL839581,299522,Homo sapiens,Homo sapiens,D,=,27400.0,nM,Ki,,21214,20073,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 2A6
