,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
0,180252,CHEMBL3344473,CHEMBL3388988,1796637,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,89591,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
1,180253,CHEMBL3344474,CHEMBL3388988,1796638,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,89591,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
2,180254,CHEMBL3508698,CHEMBL3509250,1923867,Homo sapiens,Homo sapiens,D,=,32600.0,nM,Km,OUTCOME = Detected,91892,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
3,180255,CHEMBL3508698,CHEMBL3509259,1923867,Homo sapiens,Homo sapiens,D,=,112.7,pmol.min.mg-1,Vmax,OUTCOME = Detected,91892,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
4,180256,CHEMBL3508698,CHEMBL3509268,1923867,Homo sapiens,Homo sapiens,D,=,3.5,ul.min.nmol-1,CL,OUTCOME = Detected,91892,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
5,180257,CHEMBL1951575,CHEMBL3537744,1280563,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91984,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
6,180258,CHEMBL3527324,CHEMBL3537749,1925030,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91984,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
7,180259,CHEMBL3527325,CHEMBL3537749,1925031,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91984,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
8,180260,CHEMBL1951575,CHEMBL3538085,1280563,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,91984,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
9,180261,CHEMBL1370,CHEMBL3541869,313314,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
10,180262,CHEMBL1370,CHEMBL3541872,313314,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
11,180263,CHEMBL1370,CHEMBL3539423,313314,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
12,180264,CHEMBL1370,CHEMBL3539424,313314,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
13,180265,CHEMBL3542319,CHEMBL3539426,1925446,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
14,180266,CHEMBL3542373,CHEMBL3539426,1925500,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
15,180267,CHEMBL3542395,CHEMBL3539426,1925522,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
16,180268,CHEMBL3542193,CHEMBL3539426,1925320,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
17,180269,CHEMBL1370,CHEMBL3539729,313314,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
18,180270,CHEMBL3527324,CHEMBL3538281,1925030,Homo sapiens,Homo sapiens,D,=,10000.0,nM,Km,,91984,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
19,180271,CHEMBL3527324,CHEMBL3538281,1925030,Homo sapiens,Homo sapiens,D,=,0.26,nmol/min,Vmax,,91984,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
20,180272,CHEMBL3527325,CHEMBL3538281,1925031,Homo sapiens,Homo sapiens,D,=,37400.0,nM,Km,,91984,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
21,180273,CHEMBL3527325,CHEMBL3538281,1925031,Homo sapiens,Homo sapiens,D,=,0.28600000000000003,nmol/min,Vmax,,91984,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
22,180274,CHEMBL3527048,CHEMBL3532546,1924751,Homo sapiens,Homo sapiens,D,=,15.0,%,Inhibition,,92050,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
23,180275,CHEMBL3527048,CHEMBL3532654,1924751,Homo sapiens,Homo sapiens,D,=,33000.0,nM,IC50,,92050,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
24,180276,CHEMBL3526818,CHEMBL3533014,1924519,Homo sapiens,Homo sapiens,D,,,,Drug metabolism,metabolite_not_detected,92030,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
25,180277,CHEMBL1473,CHEMBL3532331,401141,Homo sapiens,Homo sapiens,D,=,0.9667,hr,T1/2,,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
26,180278,CHEMBL1504,CHEMBL3532331,419622,Homo sapiens,Homo sapiens,D,=,3.55,hr,T1/2,,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
27,180279,CHEMBL1370,CHEMBL3532331,313314,Homo sapiens,Homo sapiens,D,=,1.183,hr,T1/2,,92074,109496,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 3A7
