,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
0,122514,CHEMBL70611,CHEMBL663245,114151,,Homo sapiens,H,=,1625.0,nM,Ki,,11901,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
1,122515,CHEMBL421149,CHEMBL662514,136486,,Homo sapiens,H,,,,IA,Not Active,16637,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
2,122516,CHEMBL2112746,CHEMBL662515,1384997,Homo sapiens,Homo sapiens,D,=,1650.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 17A1
3,122517,CHEMBL136097,CHEMBL662516,223802,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,15700,12949,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 17A1
4,122518,CHEMBL135389,CHEMBL662516,223843,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,15700,12949,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 17A1
5,122519,CHEMBL336403,CHEMBL662517,223781,,Homo sapiens,H,>,2500.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
6,122520,CHEMBL137040,CHEMBL662517,223724,,Homo sapiens,H,>,2500.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
7,122521,CHEMBL135651,CHEMBL662517,223399,,Homo sapiens,H,>,2500.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
8,122522,CHEMBL2112747,CHEMBL662517,1384998,,Homo sapiens,H,=,200.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
9,122523,CHEMBL135772,CHEMBL662517,223759,,Homo sapiens,H,=,1180.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
10,122524,CHEMBL157101,CHEMBL662517,255904,,Homo sapiens,H,=,740.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
11,122525,CHEMBL2112731,CHEMBL662517,1384982,,Homo sapiens,H,=,77.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
12,122526,CHEMBL135993,CHEMBL662517,223725,,Homo sapiens,H,=,520.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
13,122527,CHEMBL2112737,CHEMBL662517,1384988,,Homo sapiens,H,=,170.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
14,122528,CHEMBL440165,CHEMBL662517,223401,,Homo sapiens,H,=,270.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
15,122529,CHEMBL2112735,CHEMBL662517,1384986,,Homo sapiens,H,=,180.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
16,122530,CHEMBL135288,CHEMBL662517,224409,,Homo sapiens,H,=,200.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
17,122531,CHEMBL135351,CHEMBL662517,224338,,Homo sapiens,H,=,100.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
18,122532,CHEMBL344363,CHEMBL662517,223803,,Homo sapiens,H,>,2500.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
19,122533,CHEMBL132969,CHEMBL662517,224370,,Homo sapiens,H,>,2500.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
20,122534,CHEMBL134644,CHEMBL662518,224288,Homo sapiens,Homo sapiens,D,=,40.0,nM,IC50,,15700,12949,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 17A1
21,122535,CHEMBL342012,CHEMBL662519,229244,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,15714,12949,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 17A1
22,122536,CHEMBL138580,CHEMBL662520,230023,,Homo sapiens,H,=,1800.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
23,122537,CHEMBL136897,CHEMBL662520,229390,,Homo sapiens,H,>,25000.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
24,122538,CHEMBL2112777,CHEMBL662520,1385028,,Homo sapiens,H,>,2500.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
25,122539,CHEMBL341591,CHEMBL662520,229278,,Homo sapiens,H,=,400.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
26,122540,CHEMBL2111948,CHEMBL662520,1384199,,Homo sapiens,H,=,1520.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
27,122541,CHEMBL2112781,CHEMBL662520,1385032,,Homo sapiens,H,=,1250.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
28,122542,CHEMBL2111947,CHEMBL662520,1384198,,Homo sapiens,H,=,540.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
29,122543,CHEMBL2111950,CHEMBL662520,1384201,,Homo sapiens,H,>,2500.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
30,122544,CHEMBL2112782,CHEMBL662520,1385033,,Homo sapiens,H,=,970.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
31,122545,CHEMBL2112772,CHEMBL662520,1385023,,Homo sapiens,H,=,1520.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
32,122546,CHEMBL2112775,CHEMBL662520,1385026,,Homo sapiens,H,=,2500.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
33,122547,CHEMBL140021,CHEMBL662520,229274,,Homo sapiens,H,>,2500.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
34,122548,CHEMBL157101,CHEMBL662520,255904,,Homo sapiens,H,=,740.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
35,122549,CHEMBL3085257,CHEMBL662520,1595148,,Homo sapiens,H,=,1800.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
36,122550,CHEMBL2111951,CHEMBL662520,1384202,,Homo sapiens,H,=,290.0,nM,IC50,,15714,12949,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 17A1
37,122551,CHEMBL3085256,CHEMBL661704,1595147,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,15714,12949,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 17A1
