,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
0,5041,CHEMBL70611,CHEMBL665987,114151,,Homo sapiens,H,=,35.0,nM,Ki,,11901,76,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 11B1
1,5042,CHEMBL294361,CHEMBL779292,102921,Rattus norvegicus,Homo sapiens,H,=,95000.0,nM,IC50,,12892,76,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 11B1
2,5043,CHEMBL294361,CHEMBL779292,102921,Rattus norvegicus,Homo sapiens,H,=,30000.0,nM,IC50,,12892,76,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 11B1
3,5044,CHEMBL304583,CHEMBL779292,103772,Rattus norvegicus,Homo sapiens,H,=,76000.0,nM,IC50,,12892,76,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 11B1
4,5045,CHEMBL294361,CHEMBL779292,102921,Rattus norvegicus,Homo sapiens,H,=,75000.0,nM,IC50,,12892,76,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 11B1
5,5046,CHEMBL224060,CHEMBL779293,374554,Rattus norvegicus,Homo sapiens,H,=,95000.0,nM,IC50,,12892,76,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 11B1
6,5047,CHEMBL9298,CHEMBL779293,4920,Rattus norvegicus,Homo sapiens,H,=,80000.0,nM,IC50,,12892,76,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 11B1
7,5048,CHEMBL305220,CHEMBL822873,114153,,Homo sapiens,H,=,15.0,nM,Ki,,11901,76,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 11B1
8,5049,CHEMBL178036,CHEMBL831482,296557,Homo sapiens,Homo sapiens,D,=,6.1,nM,IC50,,21568,76,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B1
9,5050,CHEMBL177413,CHEMBL831482,296577,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,21568,76,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B1
10,5051,CHEMBL367483,CHEMBL831482,296454,Homo sapiens,Homo sapiens,D,=,6.9,nM,IC50,,21568,76,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 11B1
