,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
0,7999,CHEMBL314445,CHEMBL664421,136299,,Homo sapiens,H,=,420.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
1,8000,CHEMBL314132,CHEMBL664421,135802,,Homo sapiens,H,=,450.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
2,8001,CHEMBL315422,CHEMBL664421,136294,,Homo sapiens,H,=,1580.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
3,8002,CHEMBL312149,CHEMBL664421,135837,,Homo sapiens,H,=,2000.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
4,8003,CHEMBL85106,CHEMBL664421,136414,,Homo sapiens,H,=,1920.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
5,8004,CHEMBL85960,CHEMBL664421,136410,,Homo sapiens,H,=,2470.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
6,8005,CHEMBL486598,CHEMBL664421,443896,,Homo sapiens,H,=,24560.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
7,8006,CHEMBL81923,CHEMBL664421,136408,,Homo sapiens,H,=,18050.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
8,8007,CHEMBL85740,CHEMBL664421,136344,,Homo sapiens,H,=,970.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
9,8008,CHEMBL86022,CHEMBL664421,136293,,Homo sapiens,H,=,870.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
10,8009,CHEMBL413956,CHEMBL664421,135881,,Homo sapiens,H,=,32.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
11,8010,CHEMBL85826,CHEMBL664421,135448,,Homo sapiens,H,=,1780.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
12,8011,CHEMBL312848,CHEMBL664421,135766,,Homo sapiens,H,=,1280.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
13,8012,CHEMBL85139,CHEMBL664421,136386,,Homo sapiens,H,=,260.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
14,8013,CHEMBL312248,CHEMBL664421,136310,,Homo sapiens,H,=,850.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
15,8014,CHEMBL86078,CHEMBL664421,136291,,Homo sapiens,H,=,1200.0,nM,IC50,,5662,11113,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 1A1
16,8015,CHEMBL46909,CHEMBL664422,64639,Homo sapiens,Homo sapiens,D,=,300.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
17,8016,CHEMBL43396,CHEMBL664422,64054,Homo sapiens,Homo sapiens,D,=,6600.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
18,8017,CHEMBL43395,CHEMBL664422,63499,Homo sapiens,Homo sapiens,D,=,980.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
19,8018,CHEMBL43740,CHEMBL664422,64030,Homo sapiens,Homo sapiens,D,=,610.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
20,8019,CHEMBL441035,CHEMBL664422,63467,Homo sapiens,Homo sapiens,D,=,920.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
21,8020,CHEMBL296411,CHEMBL664422,62980,Homo sapiens,Homo sapiens,D,=,830.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
22,8021,CHEMBL44509,CHEMBL664422,62979,Homo sapiens,Homo sapiens,D,=,750.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
23,8022,CHEMBL43013,CHEMBL664422,64640,Homo sapiens,Homo sapiens,D,=,1100.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
24,8023,CHEMBL42428,CHEMBL664422,64008,Homo sapiens,Homo sapiens,D,=,61.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
25,8024,CHEMBL43741,CHEMBL664422,64031,Homo sapiens,Homo sapiens,D,=,140.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
26,8025,CHEMBL44156,CHEMBL664422,64006,Homo sapiens,Homo sapiens,D,=,300000.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
27,8026,CHEMBL42427,CHEMBL664422,64007,Homo sapiens,Homo sapiens,D,=,1500.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
28,8027,CHEMBL43065,CHEMBL664422,64641,Homo sapiens,Homo sapiens,D,=,15000.0,nM,IC50,,16393,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
29,8028,CHEMBL210881,CHEMBL865947,350297,Homo sapiens,Homo sapiens,D,<,100000.0,nM,IC50,,31331,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
30,8029,CHEMBL211559,CHEMBL865947,350406,Homo sapiens,Homo sapiens,D,<,100000.0,nM,IC50,,31331,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
31,8030,CHEMBL377832,CHEMBL865947,350365,Homo sapiens,Homo sapiens,D,<,100000.0,nM,IC50,,31331,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
32,8031,CHEMBL242341,CHEMBL865947,391222,Homo sapiens,Homo sapiens,D,<,100000.0,nM,IC50,,31331,11113,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 1A1
