,drug_name,drug_type,Smiles
0,Acriflavinium Chloride,Substrate,Cl.[Cl-].C[n+]1c2cc(N)ccc2cc3ccc(N)cc13.Nc4ccc5cc6ccc(N)cc6nc5c4
1,Albendazole,Substrate,CCCSC1=CC2=C(NC(NC(=O)OC)=N2)C=C1
2,Albendazole,Inhibitor,CCCSC1=CC2=C(NC(NC(=O)OC)=N2)C=C1
3,Albendazole,Inducer,CCCSC1=CC2=C(NC(NC(=O)OC)=N2)C=C1
4,Alitretinoin,Inhibitor,CC1=C(C=CC(C)=C/C=C/C(C)=C/C(O)=O)C(C)(C)CCC1
5,Alosetron,Substrate,CN1C2=C(C(=O)N(CC2)CC3=C(C)N=CN3)C4=C1C=CC=C4
6,Aminogluthetimide,Inducer,CC[C@]1(CCC(=O)NC1=O)C2=CC=C(N)C=C2
7,Aminophenazone,Substrate,CN(C)C1=C(C)N(C)N(C2=CC=CC=C2)C1=O
8,Aminophylline,Substrate,CN1C(=O)N(C)C2=C(NC=N2)C1=O
9,Amiodarone,Inhibitor,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=CC=CC=C3O1
10,Amiodarone,Substrate,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=CC=CC=C3O1
11,Amitriptyline,Inhibitor,CN(C)CCC=C1/C2=C(CCC3=C1C=CC=C3)C=CC=C2
12,Amitriptyline,Substrate,CN(C)CCC=C1/C2=C(CCC3=C1C=CC=C3)C=CC=C2
13,Amlodipine,Inhibitor,CCOC(=O)C1=C(COCCN)NC(C)=C([C@H]1C2=C(Cl)C=CC=C2)C(=O)OC
14,Anagrelide,Substrate,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl
15,Anastrozole,Inhibitor,CC(C)(C#N)C1=CC(CN2C=NC=N2)=CC(=C1)C(C)(C)C#N
16,Aprepitant,Substrate,C[C@@H](O[C@@H]1OCCN(CC2=NC(=O)NN2)[C@@H]1C3=CC=C(F)C=C3)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
17,Artemisinin,Inhibitor,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
18,Ascorbic Acid (vit C),Inducer,OC[C@H](O)[C@H]1OC(=O)C(O)=C1O
19,Atropine,Inhibitor,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)[C@@H](CO)C3=CC=CC=C3
20,Azelastine,Substrate,CN1CCC[C@@H](CC1)N2N=C(CC3=CC=C(Cl)C=C3)C4=CC=CC=C4C2=O
21,Benoxaprofen,Inducer,C[C@H](C(O)=O)C1=CC2=C(OC(=N2)C3=CC=C(Cl)C=C3)C=C1
22,Benzydamine,Substrate,CN(C)CCCOC1=NN(CC2=CC=CC=C2)C3=C1C=CC=C3
23,Bergapten,Inhibitor,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3
